15.056562494714804    6.021348710485121    1.0
24.872301507029864    17.35609477917469    3.0
1.4401458806470786    15.191572082317501    3.0
8.522378317649492    3.210046511277822    1.0
12.541611473160758    2.781448381469578    2.0
5.736492252675573    7.838662530933664    2.0
4.5986001439073165    17.788438662709677    2.0
19.82633445204144    12.004673700001511    1.0
7.80427663732309    13.660654004855658    1.0
21.129687110020047    8.135428652067402    1.0
2.930916461600974    0.1610135900435239    3.0
17.73145145205541    18.09769862344288    2.0
13.252840881634656    19.67585920992788    2.0
13.281867098566552    15.09496632582632    3.0
23.703333672959307    1.2963811495121247    3.0
2.367665078367756    4.367613865575786    3.0
13.949465825738127    10.070841350713394    1.0
24.292151379665818    13.186862173121481    1.0
17.578923383183096    0.3138688714788307    2.0
10.478669577381206    7.418402077533795    1.0
